,mSA,iou_threshold,projection,box_extension
231,0.27273493803903565,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.0
232,0.2101917961241952,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.025
233,0.1879999937318126,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.05
234,0.1729898512596678,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.075
235,0.2028069894321643,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.1
236,0.1975163364722312,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.125
237,0.18482366195175853,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.15
238,0.2018089246194902,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.175
239,0.19195748774884916,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.2
240,0.19819547924133896,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.225
241,0.17327947938818403,0.7,"{'use_box': False, 'use_mask': True, 'use_points': True}",0.25
242,0.15186824459128379,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.0
243,0.07420398971988498,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.025
244,0.08842316200008855,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.05
245,0.0744977474761585,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.075
246,0.04879521520481183,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.1
247,0.06628566863522278,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.125
248,0.051340712637606624,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.15
249,0.042492160830573146,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.175
250,0.034335670130744254,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.2
251,0.05753724619746557,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.225
252,0.048723567188373326,0.7,"{'use_box': True, 'use_mask': True, 'use_points': True}",0.25
253,0.14918107678353548,0.7,single_point,0.0
254,0.14883243991315948,0.7,single_point,0.025
255,0.14883243991315948,0.7,single_point,0.05
256,0.14883243991315948,0.7,single_point,0.075
257,0.14883243991315948,0.7,single_point,0.1
258,0.14883243991315948,0.7,single_point,0.125
259,0.14883243991315948,0.7,single_point,0.15
260,0.14883243991315948,0.7,single_point,0.175
261,0.14883243991315948,0.7,single_point,0.2
262,0.14883243991315948,0.7,single_point,0.225
263,0.14883243991315948,0.7,single_point,0.25
264,0.26964386799421036,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.0
265,0.19687057825131155,0.8,"{'use_box': True, 'use_mask': False, 'use_points': False}",0.025
